facility,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank,hub_score,authority_score,community_id,community_size
IND243002AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0928160738358809,0.0005503460306190502,2.126245030067504e-20,1.7026784581290444e-19,15,71
IND243201AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0004043400421306635,0.09286224524433052,0.0008832788645256616,-3.2958019624048843e-21,-2.4398573491173935e-20,15,71
IND262001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0016127384444736344,0.08161605793088444,0.0012017631147769774,4.992206729279197e-20,-3.1339251783294766e-20,15,71
IND243301AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004053738488258389,0.07274993316539963,0.0003670655710558249,7.10804646197959e-20,-6.667976881816553e-20,15,71
IND244901AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,4.2568510977810854e-07,0.06567329059011977,0.0002740678317890283,5.96851589035573e-21,1.4875930254188349e-19,15,71
IND263153AAB,0.00785024154589372,0.003623188405797101,0.004227053140096618,0.007244370010362392,0.10700850014469215,0.0020228639642337013,0.001843966398285144,4.974519847002116e-06,15,71
IND244221AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.007549221361122058,0.09282761238310068,0.0005503460306190502,0.0017162491263353924,1.7026784581290444e-19,15,71
IND244301AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012150269276238015,0.0928160738358809,0.0005503460306190502,2.4340614950457047e-21,1.7026784581290444e-19,15,71
IND244412AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0012128376899163712,0.08156256843360588,0.000585891979655394,4.842374903906141e-20,2.3145100014928972e-20,15,71
IND244501AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.05985133969298347,0.00022571501059029785,-1.0556557366852666e-20,-2.2736715502129622e-20,15,71
IND244601AAB,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0004031846111184086,0.05987533590006109,0.0004176000633444811,5.543614724318056e-20,-1.0038060935044386e-19,15,71
IND244713AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,1.824364756191894e-07,0.09235687248109609,0.0013099805339010068,4.313899361983588e-05,0.0002051714625099124,15,71
IND244715AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0,0.09234545065664876,0.0009196008296401042,4.3391579093383115e-05,0.00020276966778966053,15,71
IND263401AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0008056394763343404,0.09235687248109609,0.0013099805339010068,2.2100066262992528e-05,0.0002074320974109085,15,71
IND244921AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0008077679018832309,0.09285069808625489,0.0007833204314413239,-5.8616853774950475e-21,5.675365947168986e-20,15,71
IND246725AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0020232205146168106,0.09282761238310068,0.0005503460306190502,8.46924419758058e-21,1.7026784581290444e-19,15,71
IND246001AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,2.0071517060042736e-05,-0.0,15,71
IND249201AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0016196710305471636,0.10674843659895093,0.0007405747580684453,0.00010305307736647192,0.00019085683363037598,15,71
IND246149AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.10671792396879547,0.0006401903062751142,0.00010187526595010079,0.00018870014706493155,15,71
IND246174AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0008125720624078696,0.09255822146461803,0.001557408915212293,8.076861926128917e-21,1.1199619683447194e-05,15,71
IND246444AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.000406468467679554,0.0813898237532,0.0014442098945671748,-2.5795904726850077e-21,7.680158347170906e-20,15,71
IND246424AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,3.648729512383788e-07,0.07262646167161815,0.001333239829739012,1.1778114163711225e-06,-2.4528911701440528e-20,15,71
IND246701AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0020210312769093804,0.08158039047412453,0.000585891979655394,1.7403371498644634e-21,8.053268350156398e-20,15,71
IND246763AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00201884203920195,0.07276411167507911,0.0006160483853424262,4.810216523218729e-20,1.654858658061681e-20,15,71
IND246761AAA,0.0024154589371980675,0.0006038647342995169,0.0018115942028985505,0.0008103828247004393,0.06567329059011977,0.00037986068091216756,4.248847626299957e-20,-6.973765761367576e-20,15,71
IND247554AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004031846111184086,0.10662649064824531,0.0004273551514841637,0.00020017577417145863,-1.3236424200476734e-20,15,71
IND247776AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.000808193586993009,0.10662649064824531,0.0004273551514841637,-1.358350207136978e-21,7.691036555292178e-20,15,71
IND251309AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008060043492855788,0.09204947164813386,0.00048146669462882554,0.0017162491263353924,-1.291633406283127e-20,15,71
IND248122AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00040391435702088536,0.0006038647342995169,0.0002184672085625545,0.00010065659801036072,8.601314374108267e-20,15,71
IND248197AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,9.045598468486171e-21,-0.0,15,71
IND250221AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,6.0972405832875624e-21,-0.0,15,71
IND251201AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.00040391435702088536,0.0006038647342995169,0.0002184672085625545,0.0018355972386671694,5.797768191252073e-20,15,71
IND261001AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.0946188537151365e-06,0.0006038647342995169,0.0002184672085625545,3.4741706636851083e-22,6.790280490235187e-21,16,5
IND262701AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.4594918049535152e-06,0.0008051529790660224,0.00030380238533854177,-1.9287320338551795e-20,3.3035331130125836e-21,16,5
IND261201AAB,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,7.1410191665539285e-22,-0.0,16,5
IND262122AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.07279248528072352,0.0006287477096401867,5.543614724318056e-20,-5.243250106943669e-20,15,71
IND262405AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,5.231468953739001e-07,-0.0,15,71
IND262501AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00040263730169155104,0.08122542304032,0.0005888480434749333,5.231468953739001e-07,2.4024750134359604e-06,15,71
IND262802AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.0946188537151365e-06,0.0009057971014492754,0.00037635420572966277,6.313330477051821e-21,-1.8340003289332376e-19,16,5
IND262723AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.000966183574879227,0.00043803985684947634,-0.0,6.003244602327513e-20,16,5
IND263002AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09233403165693853,0.0003635541402681171,2.1327634394336756e-05,0.00019813437850343585,15,71
IND263645AAA,0.0030193236714975845,0.0018115942028985505,0.0012077294685990338,0.0012128376899163712,0.09236829713132877,0.000802376942439477,2.555446774607649e-07,0.00020280105171685252,15,71
IND263139AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09231120212753885,0.0003635541402681171,5.231468953739001e-07,0.00019813437850343585,15,71
IND263601AAA,0.0024154589371980675,0.0006038647342995169,0.0018115942028985505,0.00040263730169155104,0.08120775573786425,0.0004588936099119656,2.210343830649788e-05,2.7458301786673393e-08,15,71
IND271001AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,3.648729512383788e-07,0.0008051529790660224,0.0009093647835266579,3.886408005977007e-21,-4.291035669001175e-21,17,3
IND271201AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0008051529790660224,0.0005040486680548509,-7.39553720717367e-21,1.0727820593391314e-19,17,3
IND271210AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,3.648729512383788e-07,0.0012077294685990338,0.0009320089336583472,-4.512680735467325e-22,-7.03229760926599e-20,17,3
IND272001AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004093874512894611,0.0006038647342995169,0.0002184672085625545,3.061462953904956e-20,-9.218472924361257e-21,19,17
IND272175AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0008051529790660224,0.00021094257105388266,-0.0,5.990543111473198e-20,19,17
IND272155AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,-9.694635138252164e-22,-0.0,19,17
IND272207AAB,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,1.2883436553796287e-22,-0.0,18,2
IND272153AAC,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0006038647342995169,0.0002184672085625545,-0.0,1.225065300036751e-21,18,2
IND273155AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,5.1082213173373036e-06,0.0032349896480331265,0.0004739036422392578,5.2857684680878016e-20,0.00011176664414957104,19,17
IND273304AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.00040829283243574597,0.003396739130434783,0.0007458305739335749,2.431465662355428e-20,0.00011304404442536029,19,17
IND274001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00042471211524147304,0.003396739130434783,0.0005769850532522645,1.8845308092543686e-20,0.00011308939633988619,19,17
IND274301AAB,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,0.0012234190055022845,0.0038819875776397515,0.0008346297168601228,2.431465662355428e-20,0.00011439685576046556,19,17
IND277303AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.4230045098296773e-05,0.0034838350055741364,0.0004739036422392578,2.2991072990855876e-20,0.00011176664414957104,19,17
IND273303AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.824364756191894e-07,0.0025161030595813208,0.00031962687160205544,1.1888311374870934e-05,2.7141107176640046e-19,19,17
IND274509AAB,0.0024154589371980675,0.0006038647342995169,0.0018115942028985505,1.3865172147058395e-05,0.0025161030595813208,0.00036346122768671175,1.2310385560659743e-05,-5.200715718333483e-20,19,17
IND274304AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,2.3716741830494622e-06,0.002383676582761251,0.00048786366042177364,1.3908925353477695e-07,2.6453315719837785e-06,19,17
IND274304AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0004086577053869843,0.001969124133585381,0.0006269226056703439,1.230877729187101e-05,1.3225773837746765e-06,19,17
IND274402AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,2.736547134287841e-06,0.002090301003344482,0.0002211641677822303,1.2169669444644015e-05,1.322752190315027e-06,19,17
IND275303AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008257074886524513,0.059605779873920295,0.0005270489538310518,2.0248749298395997e-20,7.672816079277156e-20,45,50
IND276140AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00042106338572908914,0.054801847589721904,0.0005663192174127557,8.097089337254693e-21,1.925421065336717e-19,45,50
IND276305AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008136666812615848,0.09079158223973387,0.0002729409639741201,2.631429529391746e-21,3.601471470792425e-20,45,50
IND276129AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.6419282805727048e-05,0.05071450802478642,0.0006005033878631874,-2.8900879670060143e-21,7.699392267698472e-20,45,50
IND277201AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008205992673351141,0.002227369921596579,0.0005615521683645271,1.181397956846274e-22,1.317518918225828e-20,19,17
IND277211AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00041741465621670544,0.002717391304347826,0.0005211709864348874,1.3855727846409134e-21,2.1861842229828283e-19,19,17
IND281121AAB,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,0.0015094624455961572,-0.0,1,122
IND281401AAA,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.0,0.00011808275676922355,0.0007982644614401161,-0.0,1,122
IND321022AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0006038647342995169,0.00016827498266588903,0.0007892440548509873,8.577359820434174e-05,1,122
IND282001AAF,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,1.9298860158605903e-20,-0.0,1,122
IND283122AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004042792299721237,0.0006038647342995169,0.0002184672085625545,0.0005698427748607502,1.835097631897235e-19,1,122
IND281004AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.12123969417236277,0.00034008637387051644,-0.0,0.00024065426824297612,1,122
IND282005AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0008051529790660224,0.00021094257105388266,-0.0,6.122966456802468e-05,1,122
IND284001AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,2.2991608749421165e-22,-0.0,45,50
IND284403AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004039143570208852,0.0006038647342995169,0.0002184672085625545,0.0006333428353926327,2.1862351674047444e-21,45,50
IND472001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0011852289699393335,0.08022188590563621,0.0005977066802777443,0.0006449500223972385,6.883053924153127e-05,45,50
IND285205AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0016127384444736346,0.07990426046117301,0.0005815149715758751,1.0490421729935417e-21,-2.2110664034467337e-21,1,122
IND321001AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0006071485908606623,0.11997193348484284,0.0004276740494806769,1.3983845986642023e-05,0.00010452962416779635,22,73
IND321606AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00020286936088853862,0.11997193348484284,0.0004778662753773424,0.0006047691545067892,0.00017068964585082472,22,73
IND301019AAA,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.0,0.00011808275676922355,0.000519315956519642,-0.0,1,122
IND302004AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,6.20284017105244e-06,0.0035615695553583753,0.00033210244002374143,8.084184766845321e-21,9.101749755351733e-20,20,20
IND302014AAB,0.012681159420289854,0.005434782608695652,0.007246376811594202,0.00010325904520046121,0.005288391157956375,0.0030136715966021855,1.1743930183827754e-19,1.3817332298055927e-19,20,20
IND302033AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0029201817001946787,0.00025900952105072886,-0.0,-6.130210779201826e-20,20,20
IND302006AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0035615695553583753,0.00033210244002374143,1.4531039610654508e-20,9.101749755351733e-20,20,20
IND302006AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0035615695553583753,0.00033210244002374143,1.4531039610654508e-20,9.101749755351733e-20,20,20
IND303702AAB,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.003828794313819928,0.1261539641847714,0.0004263673142120396,7.126865597975749e-05,0.0006621894911818531,22,73
IND305001AAC,0.005434782608695652,0.0030193236714975845,0.0024154589371980675,0.010041303618080186,0.12716371151390699,0.0023385239643922487,8.823352613388843e-05,0.0008025582098017013,22,73
IND306401AAB,0.004227053140096618,0.0018115942028985505,0.0024154589371980675,0.011879989637608182,0.1279481346829441,0.0012240011936451181,0.0010521934138434733,0.0008104466929140976,22,73
IND313001AAB,0.005434782608695652,0.0024154589371980675,0.0030193236714975845,0.008822056326653718,0.13006537432671342,0.001766222289265192,0.0012915436753945181,0.0012486149898270696,22,73
IND332404AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.003828794313819928,0.12628197429556262,0.0006076733481855379,8.239589448875562e-07,0.0006698473155719593,22,73
IND302020AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0035615695553583753,0.00033210244002374143,1.4531039610654508e-20,9.101749755351733e-20,20,20
IND302023AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0038363171355498722,0.00033210244002374143,-0.0,9.101749755351733e-20,20,20
IND302026AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0035615695553583753,0.00033210244002374143,1.4531039610654508e-20,9.101749755351733e-20,20,20
IND303008AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,2.736547134287841e-06,0.0037131257066502213,0.00033210244002374143,-8.356858331430468e-22,9.101749755351733e-20,20,20
IND303301AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0038781535158346754,0.00033210244002374143,-2.2106225665394966e-22,9.101749755351733e-20,20,20
IND303303AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,2.6270852489163273e-05,0.004256509956403912,0.000613955968586752,-1.1104093358826385e-20,-2.1020455112558648e-21,20,20
IND303603AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,1.5507100427631098e-05,0.0038781535158346754,0.0010549848163476023,1.369535377751146e-20,1.1181105349097323e-19,20,20
IND303901AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0037131257066502213,0.00033210244002374143,1.9754774830026952e-20,9.101749755351733e-20,20,20
IND304001AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,1.20408073908665e-05,0.0038781535158346754,0.000613955968586752,1.3068386363446994e-21,1.8784498261199022e-19,20,20
IND303002AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0008051529790660224,0.00021094257105388266,0.0009438766254301125,0.00010257878273077156,22,73
IND303338AAB,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,6.567713122290818e-06,0.002957913698517973,0.0008463773434814267,1.1758643507581695e-20,-7.946402434171812e-21,20,20
IND303106AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0004042792299721237,0.0006038647342995169,0.0002184672085625545,0.0009546643543702589,3.7473471679536016e-20,22,73
IND303108AAB,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,3.940909066800773e-21,-0.0,22,73
IND322230AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,2.7000598391640033e-05,0.0032317945965288962,0.0006402497237140975,3.817635901968953e-21,-1.0558704120181625e-19,20,20
IND303503AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.0018969229153539171,0.00040775411290343733,1.4531039610654508e-20,3.793481887670531e-21,20,20
IND332001AAB,0.005434782608695652,0.0018115942028985505,0.003623188405797101,0.009670592699621993,0.10682479456504461,0.0013557701559985993,-2.7218199878847603e-20,7.83489333627528e-06,22,73
IND322001AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,1.2770553293343258e-05,0.0029086151368760064,0.0006402497237140975,1.4531039610654508e-20,1.2426518805353152e-20,20,20
IND305802AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.001619306157595925,0.10697783868333265,0.0006150698559221474,1.2492260697885603e-21,9.480701427077802e-06,22,73
IND305901AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0012106484522089408,0.10696251454084828,0.0006150698559221474,1.0203678213727898e-06,9.480701427077802e-06,22,73
IND342602AAC,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0008103828247004393,0.1070238374673444,0.000876675176554486,2.001217592359776e-20,9.590340054072211e-06,22,73
IND305404AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0028186435483164764,0.08131387498744003,0.0011791414142063377,8.536591544981293e-05,2.2337839311265138e-21,22,73
IND305601AAC,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.07255906267706363,0.0006183731192906846,8.440127866162206e-05,9.172576365141538e-06,22,73
IND305624AAA,0.0024154589371980675,0.0018115942028985505,0.0006038647342995169,0.0028208327860239067,0.09248269928284145,0.0012504566150256685,2.3491656771842897e-22,1.1217375905762146e-07,22,73
IND341512AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0016171169198884948,0.09232261548091762,0.0006412933980339009,2.5499076804384573e-22,1.187869015855327e-20,22,73
IND306116AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00040756308653326916,0.06602711300266673,0.0005733888449189629,5.756032042145028e-21,-5.631508558958116e-20,22,73
IND306001AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.06024303808401224,0.000605821788567359,-0.0,5.473318466922339e-20,22,73
IND306304AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09236829713132877,0.0004908284141741342,6.389406439609988e-21,1.2953672815127413e-19,22,73
IND311302AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0008060043492855788,0.09241402401109677,0.0009077122865748154,1.1796787549009372e-08,6.075584013871744e-20,22,73
IND342005AAD,0.003623188405797101,0.0012077294685990338,0.0024154589371980675,0.00524176481749055,0.10782748216746019,0.0009153124903014407,-1.876585389169676e-20,0.0001143504528891313,22,73
IND343001AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.002030517973641578,0.10764842611073223,0.00037820976352718203,3.8169771740324985e-21,0.00011305829016795726,22,73
IND306902AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008143964271640615,0.07306071075594901,0.0005357343813913209,-5.92239313441668e-21,1.3932427769661979e-19,22,73
IND307001AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.001220500021892377,0.08179774834381312,0.0004918714122830234,1.465208011404819e-20,8.495610921654305e-20,22,73
IND311001AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.002012274326079659,0.10918340605492936,0.0008078255312114095,2.750666159746221e-20,0.00014038093828978588,22,73
IND313324AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.002010085088372229,0.09393701270721624,0.0008039733959883106,0.00013131097584001005,2.61556429468153e-19,22,73
IND311301AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,1.1796787549009372e-08,-0.0,22,73
IND312001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.002422391523271597,0.10919937320995346,0.0009166580878843741,1.4931935356778986e-05,0.00014036260089100579,22,73
IND312601AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008103828247004393,0.09396065358118307,0.0005071787509312548,-4.522097000690069e-21,1.6044379846185454e-06,22,73
IND312403AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0008060043492855788,0.07345846670040942,0.0005865868688108205,1.4761275689147787e-05,3.466465620494398e-20,22,73
IND458664AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.000808193586993009,0.08245420870248032,0.0005489036263748197,3.645519131610036e-21,-4.2999894444415703e-20,22,73
IND312605AAB,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.0020184771662507114,0.0938661614091341,0.0009510348895690708,0.00013281175165759385,7.551240920930581e-20,22,73
IND458001AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0004053738488258389,0.082372345726383,0.0005228447883910732,-1.212752681052144e-20,1.4270636328895028e-05,22,73
IND327001AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012139323087700864,0.10899216377312244,0.00041872953704937823,7.94128552203061e-21,0.0001387765003051669,22,73
IND321001AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00040336704759402775,0.10185586059332448,0.0005031296747287976,0.0006047691545067892,6.648507332558498e-05,22,73
IND321401AAB,0.0012077294685990338,0.0012077294685990338,0.0,0.0,0.10199739746979523,0.0005139132015697518,-0.0,6.648507332558475e-05,22,73
IND321408AAB,0.0012077294685990338,0.0,0.0012077294685990338,0.0,0.0,0.00011808275676922355,0.0006157278601260252,-0.0,22,73
IND322201AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,2.8460090196593547e-05,0.0021814613526570047,0.0006814833393034392,1.4929982289190194e-20,3.45206350063122e-20,20,20
IND322241AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,2.773034429411679e-05,0.002604729973321797,0.0006623988859117486,3.630373098374759e-21,3.6301286944270836e-20,20,20
IND331022A1B,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,2.780876264147531e-21,-0.0,21,2
IND331001A1C,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.0006038647342995169,0.0002184672085625545,-0.0,2.6442905979919822e-20,21,2
IND331023AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012106484522089408,0.08112834789327052,0.000606551511079765,9.98300105080591e-22,1.2278595718007838e-20,22,73
IND331304AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0012084592145015106,0.07240427751475437,0.0006339615617845914,8.239589448875562e-07,9.492675441452035e-21,22,73
IND331507AAA,0.0006038647342995169,0.0,0.0006038647342995169,0.0,0.0,0.00011808275676922355,0.0009438766254301125,-0.0,22,73
IND331701AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00040318461111840865,0.10273876087089458,0.0004808982261317827,0.0007897359669202538,4.606240806634683e-20,8,21
IND333001AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09231752598339851,0.0003103748560724328,-9.507023491318913e-21,-4.385070670789929e-20,22,73
IND333028AAA,0.0024154589371980675,0.0012077294685990338,0.0012077294685990338,0.00203234233839777,0.09247207796233506,0.0005743590206707106,-4.718571349136251e-20,-9.040076021034289e-20,22,73
IND333031AAA,0.0018115942028985505,0.0012077294685990338,0.0006038647342995169,0.0012128376899163712,0.0922427812241707,0.0005743590206707106,1.2912822597940138e-21,6.990093749147721e-21,22,73
IND333042AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.0,0.09220860879348751,0.0003103748560724328,7.351153389091263e-22,-4.385070670789929e-20,22,73
IND334001AAB,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.00020250448793730024,0.0922427812241707,0.0003103748560724328,-9.589758562323834e-21,-4.385070670789929e-20,22,73
IND334001AAC,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.004596669439701096,0.09223138760000764,0.0003103748560724328,-9.502585727374237e-21,-4.385070670789929e-20,22,73
IND332713AAA,0.0018115942028985505,0.0006038647342995169,0.0012077294685990338,0.0008143964271640615,0.07277087145832019,0.000426214385173573,1.6044711432612106e-20,-8.3440328953004775e-22,22,73
IND332709AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.06579072532949964,0.0002993913838692866,-0.0,7.628329267242044e-20,22,73
IND332715AAB,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.06579072532949964,0.0002993913838692866,-0.0,7.628329267242044e-20,22,73
IND333502AAA,0.0006038647342995169,0.0006038647342995169,0.0,0.0,0.08143396618933907,0.00036231713392449424,-0.0,-2.243406874181833e-19,22,73
IND333504AAA,0.0012077294685990338,0.0006038647342995169,0.0006038647342995169,0.001220500021892377,0.08143396618933907,0.00036231713392449424,-8.775027617398674e-23,-2.243406874181833e-19,22,73
